index,property_type,room_type,accommodates,year_month,active_listings_rate,min_price_active,max_price_active,median_price_active,avg_price_active,distinct_hosts,superhost_rate,avg_review_score_active,active_listings,inactive_listings,total_stays,avg_estimated_revenue_per_active,pct_change_active_listings,pct_change_inactive_listings
2920,Private room in farm stay,Private room,4,2021-02,100.0,46.0,190.0,120.0,118.66666666666667,3.0,33.33333333333333,93.0,3.0,0.0,8.0,221.33333333333334,0.0,
2921,Private room in farm stay,Private room,4,2021-03,100.0,46.0,190.0,120.0,118.66666666666667,3.0,33.33333333333333,93.0,3.0,0.0,5.0,150.66666666666666,0.0,
2922,Private room in farm stay,Private room,4,2021-04,100.0,46.0,190.0,120.0,118.66666666666667,3.0,33.33333333333333,93.0,3.0,0.0,4.0,135.33333333333334,0.0,
2923,Private room in farm stay,Private room,6,2021-02,100.0,647.0,647.0,647.0,647.0,1.0,0.0,,1.0,0.0,30.0,19410.0,,
2924,Private room in farm stay,Private room,6,2021-03,100.0,650.0,650.0,650.0,650.0,1.0,0.0,,1.0,0.0,1.0,650.0,0.0,
2925,Private room in farm stay,Private room,6,2021-04,100.0,656.0,656.0,656.0,656.0,1.0,0.0,,1.0,0.0,1.0,656.0,0.0,
2926,Private room in guest suite,Private room,1,2020-08,100.0,24.0,250.0,55.0,65.91304347826087,22.0,4.545454545454546,83.0909090909091,23.0,0.0,285.0,788.2608695652174,,
2927,Private room in guest suite,Private room,1,2020-09,100.0,24.0,250.0,55.0,65.33333333333333,24.0,4.166666666666666,79.63636363636364,24.0,0.0,321.0,799.0,4.347826086956519,
2928,Private room in guest suite,Private room,1,2020-10,100.0,26.0,250.0,55.0,64.96,25.0,4.0,79.3,25.0,0.0,352.0,852.64,4.166666666666674,
2929,Private room in guest suite,Private room,1,2020-11,100.0,21.0,250.0,57.5,64.76923076923077,25.0,4.0,81.9090909090909,26.0,0.0,322.0,738.4615384615385,4.0000000000000036,
2930,Private room in guest suite,Private room,1,2020-12,100.0,20.0,250.0,50.0,62.666666666666664,27.0,7.4074074074074066,81.9090909090909,27.0,0.0,543.0,1350.6666666666667,3.8461538461538547,
2931,Private room in guest suite,Private room,1,2021-01,100.0,15.0,250.0,50.0,61.125,24.0,4.166666666666666,81.9090909090909,24.0,0.0,524.0,1404.1666666666667,-11.111111111111116,
2932,Private room in guest suite,Private room,1,2021-02,100.0,23.0,250.0,50.0,61.291666666666664,24.0,4.166666666666666,81.9090909090909,24.0,0.0,384.0,898.4583333333334,0.0,
2933,Private room in guest suite,Private room,1,2021-03,95.83333333333334,17.0,250.0,50.0,62.43478260869565,24.0,4.166666666666666,86.44444444444444,23.0,1.0,285.0,729.8260869565217,-4.1666666666666625,inf
2934,Private room in guest suite,Private room,1,2021-04,96.7741935483871,22.0,250.0,40.0,56.5,28.0,3.571428571428571,81.16666666666667,30.0,1.0,458.0,819.9666666666667,30.434782608695656,0.0
2935,Private room in guest suite,Private room,2,2020-08,100.0,26.0,1000.0,79.0,105.38738738738739,84.0,26.190476190476193,93.47945205479452,111.0,0.0,1679.0,1613.2162162162163,,
2936,Private room in guest suite,Private room,2,2020-09,100.0,26.0,1000.0,79.0,102.12375,86.0,24.418604651162788,93.37837837837837,112.0,0.0,1662.0,1571.7960714285714,0.9009009009008917,
2937,Private room in guest suite,Private room,2,2020-10,100.0,29.0,1000.0,79.5,103.51276785714286,86.0,25.581395348837212,93.60810810810811,112.0,0.0,1956.0,1826.136517857143,0.0,
2938,Private room in guest suite,Private room,2,2020-11,100.0,23.0,1000.0,80.0,104.60909090909091,83.0,25.301204819277107,93.47222222222223,110.0,0.0,1559.0,1522.6545454545455,-1.7857142857142905,
2939,Private room in guest suite,Private room,2,2020-12,100.0,21.0,1000.0,79.0,103.91,77.0,20.77922077922078,93.375,100.0,0.0,1763.0,1841.57,-9.090909090909093,
2940,Private room in guest suite,Private room,2,2021-01,100.0,18.0,1000.0,79.0,101.42424242424242,76.0,21.052631578947366,93.01587301587301,99.0,0.0,1609.0,1595.7474747474748,-1.0000000000000009,
2941,Private room in guest suite,Private room,2,2021-02,100.0,31.0,1000.0,76.0,99.20792079207921,79.0,20.253164556962027,93.07575757575758,101.0,0.0,1496.0,1519.1980198019803,2.020202020202011,
2942,Private room in guest suite,Private room,2,2021-03,100.0,23.0,1000.0,79.0,100.9090909090909,79.0,20.253164556962027,93.234375,99.0,0.0,1508.0,1540.171717171717,-1.980198019801982,
2943,Private room in guest suite,Private room,2,2021-04,100.0,31.0,1000.0,80.0,103.33333333333333,82.0,21.951219512195124,92.3970588235294,102.0,0.0,1481.0,1568.4019607843138,3.0303030303030276,
2944,Private room in guest suite,Private room,3,2020-08,100.0,60.0,105.0,75.0,77.85714285714286,7.0,28.57142857142857,91.0,7.0,0.0,69.0,909.7142857142857,,
2945,Private room in guest suite,Private room,3,2020-09,100.0,60.0,105.0,72.0,76.625,8.0,25.0,91.0,8.0,0.0,88.0,939.0,14.28571428571428,
2946,Private room in guest suite,Private room,3,2020-10,100.0,60.0,105.0,77.5,79.125,8.0,25.0,92.5,8.0,0.0,104.0,1060.375,0.0,
2947,Private room in guest suite,Private room,3,2020-11,100.0,60.0,105.0,72.0,76.625,8.0,25.0,92.5,8.0,0.0,98.0,924.375,0.0,
2948,Private room in guest suite,Private room,3,2020-12,100.0,60.0,90.0,77.5,77.25,8.0,25.0,88.8,8.0,0.0,171.0,1681.25,0.0,
2949,Private room in guest suite,Private room,3,2021-01,100.0,60.0,90.0,80.0,78.11111111111111,9.0,33.33333333333333,88.8,9.0,0.0,156.0,1358.7777777777778,12.5,
2950,Private room in guest suite,Private room,3,2021-02,100.0,60.0,90.0,80.0,77.0,9.0,33.33333333333333,88.8,9.0,0.0,135.0,1134.2222222222222,0.0,
2951,Private room in guest suite,Private room,3,2021-03,100.0,60.0,90.0,80.0,77.0,9.0,33.33333333333333,88.8,9.0,0.0,97.0,846.8888888888889,0.0,
2952,Private room in guest suite,Private room,3,2021-04,100.0,60.0,90.0,77.5,76.625,8.0,37.5,89.8,8.0,0.0,72.0,692.75,-11.111111111111116,
2953,Private room in guest suite,Private room,4,2020-08,100.0,37.0,268.0,168.0,150.625,7.0,14.285714285714285,82.5,8.0,0.0,45.0,926.625,,
2954,Private room in guest suite,Private room,4,2020-09,100.0,45.0,268.0,168.0,149.5,7.0,14.285714285714285,82.5,8.0,0.0,72.0,1116.75,0.0,
2955,Private room in guest suite,Private room,4,2020-10,100.0,45.0,268.0,168.0,159.57142857142858,6.0,16.666666666666664,80.0,7.0,0.0,39.0,922.4285714285714,-12.5,
2956,Private room in guest suite,Private room,4,2020-11,100.0,45.0,268.0,168.0,164.14285714285714,6.0,16.666666666666664,80.0,7.0,0.0,37.0,983.5714285714286,0.0,
2957,Private room in guest suite,Private room,4,2020-12,100.0,45.0,313.0,174.0,175.66666666666666,5.0,20.0,95.0,6.0,0.0,100.0,3008.5,-14.28571428571429,
2958,Private room in guest suite,Private room,4,2021-01,100.0,45.0,268.0,168.0,144.28571428571428,6.0,16.666666666666664,95.2,7.0,0.0,81.0,1789.4285714285713,16.666666666666675,
2959,Private room in guest suite,Private room,4,2021-02,100.0,45.0,268.0,120.0,135.14285714285714,6.0,16.666666666666664,95.2,7.0,0.0,65.0,1221.142857142857,0.0,
2960,Private room in guest suite,Private room,4,2021-03,100.0,45.0,268.0,117.0,134.71428571428572,6.0,16.666666666666664,95.8,7.0,0.0,59.0,1094.142857142857,0.0,
2961,Private room in guest suite,Private room,4,2021-04,100.0,45.0,268.0,126.5,137.66666666666666,5.0,20.0,96.0,6.0,0.0,41.0,989.1666666666666,-14.28571428571429,
2962,Private room in guest suite,Private room,6,2020-08,100.0,338.0,338.0,338.0,338.0,1.0,0.0,,1.0,0.0,2.0,676.0,,
2963,Private room in guest suite,Private room,6,2020-09,100.0,179.0,179.0,179.0,179.0,1.0,0.0,,1.0,0.0,2.0,358.0,0.0,
2964,Private room in guest suite,Private room,6,2020-10,100.0,200.0,200.0,200.0,200.0,1.0,0.0,100.0,1.0,0.0,4.0,800.0,0.0,
2965,Private room in guest suite,Private room,6,2020-11,100.0,300.0,300.0,300.0,300.0,1.0,0.0,100.0,1.0,0.0,6.0,1800.0,0.0,
2966,Private room in guest suite,Private room,6,2020-12,100.0,362.0,362.0,362.0,362.0,1.0,0.0,70.0,1.0,0.0,21.0,7602.0,0.0,
2967,Private room in guest suite,Private room,6,2021-01,100.0,199.0,199.0,199.0,199.0,1.0,0.0,70.0,1.0,0.0,3.0,597.0,0.0,
2968,Private room in guest suite,Private room,6,2021-02,100.0,218.0,218.0,218.0,218.0,1.0,0.0,70.0,1.0,0.0,3.0,654.0,0.0,
2969,Private room in guest suite,Private room,16,2020-08,100.0,85.0,85.0,85.0,85.0,1.0,0.0,,1.0,0.0,1.0,85.0,,
2970,Private room in guest suite,Private room,16,2020-09,100.0,85.0,85.0,85.0,85.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
2971,Private room in guest suite,Private room,16,2020-10,100.0,85.0,85.0,85.0,85.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
2972,Private room in guest suite,Private room,16,2020-11,100.0,85.0,85.0,85.0,85.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
2973,Private room in guesthouse,Private room,1,2020-08,100.0,24.0,132.0,50.0,53.869565217391305,18.0,11.11111111111111,85.84615384615384,23.0,0.0,299.0,737.2173913043479,,
2974,Private room in guesthouse,Private room,1,2020-09,100.0,24.0,100.0,48.0,49.08695652173913,18.0,11.11111111111111,85.6923076923077,23.0,0.0,254.0,513.5652173913044,0.0,
2975,Private room in guesthouse,Private room,1,2020-10,100.0,26.0,180.0,50.0,57.04347826086956,18.0,11.11111111111111,85.76923076923077,23.0,0.0,290.0,795.5217391304348,0.0,
2976,Private room in guesthouse,Private room,1,2020-11,100.0,21.0,180.0,49.5,59.77272727272727,17.0,11.76470588235294,84.9090909090909,22.0,0.0,245.0,801.5454545454545,-4.347826086956519,
2977,Private room in guesthouse,Private room,1,2020-12,100.0,20.0,100.0,50.0,51.34782608695652,18.0,11.11111111111111,85.18181818181819,23.0,0.0,324.0,777.695652173913,4.545454545454541,
2978,Private room in guesthouse,Private room,1,2021-01,100.0,15.0,100.0,50.0,52.0,18.0,11.11111111111111,83.08333333333333,23.0,0.0,318.0,809.6086956521739,0.0,
2979,Private room in guesthouse,Private room,1,2021-02,100.0,23.0,132.0,50.0,55.0,17.0,11.76470588235294,83.08333333333333,22.0,0.0,307.0,882.9545454545455,-4.347826086956519,
2980,Private room in guesthouse,Private room,1,2021-03,100.0,17.0,132.0,47.5,52.77272727272727,18.0,11.11111111111111,84.0,22.0,0.0,343.0,823.2727272727273,0.0,
2981,Private room in guesthouse,Private room,1,2021-04,100.0,22.0,132.0,45.0,51.78260869565217,18.0,11.11111111111111,84.0,23.0,0.0,346.0,818.9130434782609,4.545454545454541,
2982,Private room in guesthouse,Private room,2,2020-08,100.0,29.0,420.0,77.5,100.51470588235294,47.0,8.51063829787234,89.74285714285715,68.0,0.0,814.0,940.4411764705883,,
2983,Private room in guesthouse,Private room,2,2020-09,100.0,29.0,420.0,79.0,100.15492957746478,50.0,8.0,90.41025641025641,71.0,0.0,870.0,926.0,4.4117647058823595,
2984,Private room in guesthouse,Private room,2,2020-10,100.0,29.0,420.0,77.0,98.4931506849315,51.0,7.8431372549019605,90.65,73.0,0.0,1025.0,1212.2602739726028,2.8169014084507005,
2985,Private room in guesthouse,Private room,2,2020-11,100.0,29.0,420.0,77.5,97.41891891891892,52.0,9.615384615384617,89.15,74.0,0.0,1041.0,1020.8648648648649,1.3698630136986356,
2986,Private room in guesthouse,Private room,2,2020-12,100.0,29.0,280.0,78.5,94.42105263157895,54.0,9.25925925925926,90.1219512195122,76.0,0.0,1149.0,1205.328947368421,2.7027027027026973,
2987,Private room in guesthouse,Private room,2,2021-01,100.0,29.0,280.0,77.0,95.06172839506173,57.0,10.526315789473683,90.47727272727273,81.0,0.0,1253.0,1337.283950617284,6.578947368421062,
2988,Private room in guesthouse,Private room,2,2021-02,100.0,29.0,280.0,75.0,88.95833333333333,55.0,10.909090909090908,90.29729729729729,72.0,0.0,1019.0,1116.0972222222222,-11.111111111111116,
2989,Private room in guesthouse,Private room,2,2021-03,100.0,29.0,280.0,75.0,89.51388888888889,55.0,10.909090909090908,90.13513513513513,72.0,0.0,1156.0,1267.1527777777778,0.0,
2990,Private room in guesthouse,Private room,2,2021-04,98.64864864864865,29.0,280.0,75.0,86.53424657534246,57.0,12.280701754385964,89.82051282051282,73.0,1.0,978.0,1154.8082191780823,1.388888888888884,inf
2991,Private room in guesthouse,Private room,3,2020-08,100.0,49.0,180.0,91.0,93.25,7.0,14.285714285714285,97.0,8.0,0.0,102.0,890.0,,
2992,Private room in guesthouse,Private room,3,2020-09,100.0,49.0,180.0,83.0,91.22222222222223,8.0,12.5,97.0,9.0,0.0,130.0,993.3333333333334,12.5,
2993,Private room in guesthouse,Private room,3,2020-10,100.0,49.0,180.0,83.0,91.11111111111111,8.0,12.5,97.0,9.0,0.0,148.0,1200.0,0.0,
2994,Private room in guesthouse,Private room,3,2020-11,100.0,49.0,180.0,83.0,91.66666666666667,8.0,12.5,97.0,9.0,0.0,203.0,1824.5555555555557,0.0,
2995,Private room in guesthouse,Private room,3,2020-12,100.0,39.0,180.0,83.0,87.11111111111111,8.0,12.5,97.0,9.0,0.0,183.0,1538.3333333333333,0.0,
2996,Private room in guesthouse,Private room,3,2021-01,100.0,39.0,180.0,83.0,87.11111111111111,8.0,12.5,97.0,9.0,0.0,207.0,1864.0,0.0,
2997,Private room in guesthouse,Private room,3,2021-02,100.0,39.0,180.0,83.0,87.11111111111111,8.0,12.5,97.0,9.0,0.0,150.0,1150.0,0.0,
2998,Private room in guesthouse,Private room,3,2021-03,100.0,39.0,180.0,83.0,87.11111111111111,8.0,12.5,97.0,9.0,0.0,149.0,1188.111111111111,0.0,
2999,Private room in guesthouse,Private room,3,2021-04,100.0,39.0,145.0,83.0,83.22222222222223,8.0,12.5,97.125,9.0,0.0,129.0,943.0,0.0,
3000,Private room in guesthouse,Private room,4,2020-08,100.0,40.0,600.0,97.5,180.1,8.0,0.0,90.0,10.0,0.0,62.0,442.0,,
3001,Private room in guesthouse,Private room,4,2020-09,100.0,40.0,600.0,95.0,168.27272727272728,9.0,0.0,90.0,11.0,0.0,150.0,1020.0,10.000000000000009,
3002,Private room in guesthouse,Private room,4,2020-10,100.0,40.0,600.0,95.0,168.27272727272728,9.0,0.0,90.0,11.0,0.0,150.0,1605.909090909091,0.0,
3003,Private room in guesthouse,Private room,4,2020-11,100.0,40.0,600.0,95.0,168.27272727272728,9.0,0.0,90.0,11.0,0.0,121.0,907.2727272727273,0.0,
3004,Private room in guesthouse,Private room,4,2020-12,100.0,40.0,370.0,87.5,133.58333333333334,10.0,0.0,92.5,12.0,0.0,193.0,1920.3333333333333,9.090909090909083,
3005,Private room in guesthouse,Private room,4,2021-01,100.0,40.0,370.0,95.0,141.0,9.0,0.0,90.0,11.0,0.0,167.0,1439.4545454545455,-8.333333333333337,
3006,Private room in guesthouse,Private room,4,2021-02,100.0,40.0,370.0,87.5,125.1,8.0,0.0,85.0,10.0,0.0,134.0,1057.8,-9.090909090909093,
3007,Private room in guesthouse,Private room,4,2021-03,100.0,40.0,370.0,90.0,127.5,8.0,0.0,85.0,10.0,0.0,180.0,2209.0,0.0,
3008,Private room in guesthouse,Private room,4,2021-04,100.0,40.0,155.0,90.0,90.55555555555556,7.0,0.0,80.0,9.0,0.0,121.0,1108.888888888889,-9.999999999999998,
3009,Private room in guesthouse,Private room,5,2020-08,100.0,235.0,235.0,235.0,235.0,1.0,0.0,91.0,1.0,0.0,30.0,7050.0,,
3010,Private room in guesthouse,Private room,5,2020-09,100.0,235.0,235.0,235.0,235.0,1.0,0.0,91.0,1.0,0.0,30.0,7050.0,0.0,
3011,Private room in guesthouse,Private room,5,2020-10,100.0,235.0,235.0,235.0,235.0,1.0,0.0,91.0,1.0,0.0,30.0,7050.0,0.0,
3012,Private room in guesthouse,Private room,5,2020-11,100.0,250.0,250.0,250.0,250.0,1.0,0.0,91.0,1.0,0.0,30.0,7500.0,0.0,
3013,Private room in guesthouse,Private room,5,2020-12,100.0,320.0,320.0,320.0,320.0,1.0,0.0,91.0,1.0,0.0,29.0,9280.0,0.0,
3014,Private room in guesthouse,Private room,5,2021-01,100.0,320.0,320.0,320.0,320.0,1.0,0.0,91.0,1.0,0.0,30.0,9600.0,0.0,
3015,Private room in guesthouse,Private room,5,2021-02,100.0,240.0,240.0,240.0,240.0,1.0,0.0,91.0,1.0,0.0,25.0,6000.0,0.0,
3016,Private room in guesthouse,Private room,5,2021-03,100.0,240.0,240.0,240.0,240.0,1.0,0.0,91.0,1.0,0.0,30.0,7200.0,0.0,
3017,Private room in guesthouse,Private room,5,2021-04,100.0,260.0,260.0,260.0,260.0,1.0,0.0,91.0,1.0,0.0,30.0,7800.0,0.0,
3018,Private room in guesthouse,Private room,6,2020-08,100.0,450.0,600.0,480.0,510.0,3.0,0.0,100.0,3.0,0.0,0.0,0.0,,
3019,Private room in guesthouse,Private room,6,2020-09,100.0,450.0,600.0,480.0,510.0,3.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,
3020,Private room in guesthouse,Private room,6,2020-10,100.0,450.0,600.0,480.0,510.0,3.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,
3021,Private room in guesthouse,Private room,6,2020-11,100.0,450.0,600.0,480.0,510.0,3.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,
3022,Private room in guesthouse,Private room,6,2020-12,100.0,350.0,600.0,480.0,476.6666666666667,3.0,0.0,100.0,3.0,0.0,1.0,116.66666666666667,0.0,
3023,Private room in guesthouse,Private room,6,2021-01,100.0,350.0,600.0,480.0,476.6666666666667,3.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,
3024,Private room in guesthouse,Private room,6,2021-02,100.0,480.0,600.0,540.0,540.0,2.0,0.0,,2.0,0.0,0.0,0.0,-33.333333333333336,
3025,Private room in guesthouse,Private room,6,2021-03,100.0,480.0,600.0,540.0,540.0,2.0,0.0,,2.0,0.0,0.0,0.0,0.0,
3026,Private room in guesthouse,Private room,6,2021-04,100.0,165.0,600.0,382.5,382.5,2.0,0.0,,2.0,0.0,0.0,0.0,0.0,
3027,Private room in hostel,Private room,1,2020-08,100.0,45.0,60.0,52.0,52.166666666666664,1.0,0.0,93.8,6.0,0.0,92.0,856.6666666666666,,
3028,Private room in hostel,Private room,1,2020-09,100.0,45.0,60.0,52.0,52.166666666666664,1.0,0.0,93.8,6.0,0.0,92.0,856.6666666666666,0.0,
3029,Private room in hostel,Private room,1,2020-10,100.0,45.0,60.0,52.0,52.166666666666664,1.0,0.0,93.8,6.0,0.0,92.0,856.6666666666666,0.0,
3030,Private room in hostel,Private room,1,2020-11,100.0,45.0,99.0,55.0,58.857142857142854,2.0,0.0,93.8,7.0,0.0,92.0,734.2857142857143,16.666666666666675,
3031,Private room in hostel,Private room,1,2020-12,100.0,40.0,88.0,55.0,57.285714285714285,2.0,0.0,95.2,7.0,0.0,34.0,405.57142857142856,0.0,
3032,Private room in hostel,Private room,1,2021-01,100.0,40.0,88.0,57.0,58.875,3.0,0.0,95.2,8.0,0.0,64.0,617.375,14.28571428571428,
3033,Private room in hostel,Private room,1,2021-02,100.0,35.0,88.0,45.0,52.36363636363637,5.0,0.0,92.66666666666667,11.0,0.0,7.0,42.09090909090909,37.5,
3034,Private room in hostel,Private room,1,2021-03,100.0,35.0,88.0,45.0,52.333333333333336,3.0,0.0,92.66666666666667,9.0,0.0,62.0,434.0,-18.181818181818176,
3035,Private room in hostel,Private room,1,2021-04,100.0,35.0,88.0,50.0,54.0,4.0,0.0,92.66666666666667,10.0,0.0,62.0,374.7,11.111111111111116,
3036,Private room in hostel,Private room,2,2020-08,100.0,49.0,180.0,64.0,76.55555555555556,8.0,12.5,86.92307692307692,18.0,0.0,76.0,237.5,,
3037,Private room in hostel,Private room,2,2020-09,100.0,52.0,174.0,65.0,77.135,8.0,12.5,87.0,18.0,0.0,87.0,302.94444444444446,0.0,
3038,Private room in hostel,Private room,2,2020-10,100.0,52.0,171.0,65.0,79.89473684210526,9.0,11.11111111111111,88.0,19.0,0.0,129.0,461.7368421052632,5.555555555555558,
3039,Private room in hostel,Private room,2,2020-11,100.0,52.0,169.0,67.5,82.35,8.0,12.5,90.0,20.0,0.0,136.0,475.4,5.263157894736836,
3040,Private room in hostel,Private room,2,2020-12,100.0,52.0,450.0,83.0,116.65217391304348,10.0,10.0,89.14285714285714,23.0,0.0,215.0,822.5217391304348,14.999999999999991,
3041,Private room in hostel,Private room,2,2021-01,100.0,47.0,169.0,74.0,88.51851851851852,10.0,10.0,89.07142857142857,27.0,0.0,238.0,825.8888888888889,17.391304347826097,
3042,Private room in hostel,Private room,2,2021-02,100.0,52.0,180.0,81.0,93.0,10.0,10.0,91.8,27.0,0.0,297.0,840.4074074074074,0.0,
3043,Private room in hostel,Private room,2,2021-03,100.0,52.0,180.0,85.0,93.88888888888889,10.0,10.0,90.4375,27.0,0.0,344.0,1133.1851851851852,0.0,
3044,Private room in hostel,Private room,2,2021-04,100.0,52.0,300.0,80.5,102.26666666666667,10.0,10.0,89.89473684210526,30.0,0.0,211.0,534.6666666666666,11.111111111111116,
3045,Private room in hostel,Private room,3,2020-08,100.0,51.0,120.0,92.0,87.33333333333333,5.0,20.0,74.33333333333333,6.0,0.0,37.0,431.0,,
3046,Private room in hostel,Private room,3,2020-09,100.0,62.0,114.0,101.0,91.16666666666667,5.0,20.0,74.33333333333333,6.0,0.0,58.0,812.0,0.0,
3047,Private room in hostel,Private room,3,2020-10,100.0,45.0,128.0,99.0,90.14285714285714,6.0,16.666666666666664,74.33333333333333,7.0,0.0,34.0,338.14285714285717,16.666666666666675,
3048,Private room in hostel,Private room,3,2020-11,100.0,45.0,148.0,93.5,95.375,7.0,14.285714285714285,80.75,8.0,0.0,38.0,311.125,14.28571428571428,
3049,Private room in hostel,Private room,3,2020-12,100.0,52.0,450.0,110.0,145.33333333333334,8.0,12.5,83.83333333333333,9.0,0.0,89.0,936.7777777777778,12.5,
3050,Private room in hostel,Private room,3,2021-01,100.0,58.0,166.0,110.0,106.33333333333333,8.0,12.5,83.83333333333333,9.0,0.0,150.0,1291.0,0.0,
3051,Private room in hostel,Private room,3,2021-02,100.0,50.0,166.0,110.0,104.55555555555556,8.0,12.5,83.83333333333333,9.0,0.0,142.0,1419.4444444444443,0.0,
3052,Private room in hostel,Private room,3,2021-03,100.0,51.0,166.0,120.0,108.33333333333333,8.0,12.5,82.16666666666667,9.0,0.0,157.0,1591.2222222222222,0.0,
3053,Private room in hostel,Private room,3,2021-04,100.0,51.0,188.0,110.0,112.77777777777777,8.0,12.5,85.14285714285714,9.0,0.0,107.0,1148.6666666666667,0.0,
3054,Private room in hostel,Private room,4,2020-08,100.0,64.0,141.0,95.0,99.22222222222223,6.0,16.666666666666664,85.5,9.0,0.0,92.0,970.4444444444445,,
3055,Private room in hostel,Private room,4,2020-09,100.0,70.0,141.0,95.0,102.77777777777777,6.0,16.666666666666664,85.5,9.0,0.0,92.0,971.3333333333334,0.0,
3056,Private room in hostel,Private room,4,2020-10,100.0,70.0,139.0,97.0,103.8,7.0,14.285714285714285,85.5,10.0,0.0,208.0,2021.7,11.111111111111116,
3057,Private room in hostel,Private room,4,2020-11,100.0,70.0,151.0,95.0,98.5,7.0,14.285714285714285,85.25,10.0,0.0,145.0,1357.9,0.0,
3058,Private room in hostel,Private room,4,2020-12,100.0,65.0,190.0,131.0,125.41666666666667,8.0,12.5,88.5,12.0,0.0,225.0,2266.9166666666665,19.999999999999996,
3059,Private room in hostel,Private room,4,2021-01,100.0,65.0,190.0,95.0,115.33333333333333,8.0,12.5,86.83333333333333,15.0,0.0,263.0,2038.4666666666667,25.0,
3060,Private room in hostel,Private room,4,2021-02,100.0,65.0,190.0,122.5,121.75,9.0,11.11111111111111,86.2,16.0,0.0,298.0,2061.0,6.666666666666665,
3061,Private room in hostel,Private room,4,2021-03,100.0,65.0,190.0,132.0,128.375,9.0,11.11111111111111,85.6,16.0,0.0,282.0,2088.3125,0.0,
3062,Private room in hostel,Private room,4,2021-04,100.0,65.0,190.0,133.0,128.35,10.0,10.0,88.85714285714286,20.0,0.0,212.0,1164.7,25.0,
3063,Private room in hostel,Private room,5,2020-08,100.0,160.0,160.0,160.0,160.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,,
3064,Private room in hostel,Private room,5,2020-09,100.0,160.0,160.0,160.0,160.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,
3065,Private room in hostel,Private room,5,2020-10,100.0,163.0,163.0,163.0,163.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,
3066,Private room in hostel,Private room,5,2020-11,100.0,160.0,160.0,160.0,160.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,
